src,dst
6895,2958
7076,2489
3345,2797
8467,2533
2535,2553
6067,2314
10231,2210
5252,2697
4380,2701
1941,2387
3756,2356
3848,2615
8523,2770
6552,2175
10752,2258
6462,2265
7127,2003
8395,2298
5198,2812
9281,2882
2593,2359
3857,2366
1157,2965
6169,2530
2090,2502
3802,2755
9497,2638
1349,2060
7821,2913
6368,2059
2835,2695
3684,2568
7039,2745
6538,2367
4938,2659
10061,2264
5285,2171
1775,2013
2157,2425
4812,2454
6642,2985
6530,2365
1917,2560
7201,2424
3322,2255
6008,2058
4855,2905
7511,2341
4480,2336
1220,2888
3550,2660
8179,2486
6751,2754
3591,2576
4696,2625
9134,2576
2855,2632
1782,2065
1373,2091
8757,2687
3623,2690
8144,2825
5126,2392
1700,2467
5004,2057
10893,2806
1023,2460
3530,2452
6379,2843
4868,2904
9957,2222
8319,2206
6790,2755
10834,2735
4454,2915
4095,2914
4123,2624
3813,2131
10166,2782
9807,2339
6008,2930
7485,2563
7452,2197
2007,2464
5718,2800
3801,2310
4234,2427
5182,2483
9663,2546
3421,2926
2450,2056
10792,2147
10382,2288
8290,2762
4652,2814
2567,2754
4729,2146
8842,2152
7164,2867
6640,2697
1853,2318
2394,2982
2806,2205
8293,2222
5696,2804
7156,2890
5796,2850
8903,2632
9781,2886
7503,2107
7850,2291
6488,2456
1969,2802
5330,2598
3715,2833
7580,2459
4748,2321
2183,2043
9071,2209
8082,2246
10142,2335
2335,2059
6178,2116
3589,2545
2352,2836
6321,2943
5446,2661
8336,2356
10879,2882
2158,2708
8828,2215
5337,2379
7466,2059
6174,2402
1287,2022
7523,2797
1115,2209
7441,2207
5337,2519
1302,2740
8599,2082
2577,2105
1537,2296
10730,2898
1187,2338
9395,2884
4192,2835
7733,2377
1795,2942
1406,2294
6851,2093
9189,2558
6902,2696
4413,2944
8544,2123
10502,2906
6501,2821
2414,2055
2422,2963
6430,2261
8872,2217
5652,2108
4482,2382
6362,2963
2515,2740
2458,2897
8723,2742
7368,2383
9169,2896
7998,2973
5879,2427
7153,2004
9171,2733
3332,2691
10230,2624
8307,2010
10454,2452
8097,2651
5227,2670
5008,2455
7773,2255
2001,2131
9796,2087
1248,2062
2319,2369
7371,2014
2073,2041
6518,2303
9794,2467
5315,2433
6615,2949
5468,2256
4963,2400
1254,2851
3265,2124
2158,2007
9364,2949
4717,2036
2571,2778
7049,2792
3822,2136
5788,2762
9206,2418
9033,2000
5433,2747
5051,2982
2622,2841
7455,2718
7296,2330
8508,2193
8122,2776
9667,2477
2403,2459
2397,2578
8618,2469
9034,2666
7347,2915
10323,2836
10959,2622
10921,2570
8062,2360
1397,2290
3574,2490
10250,2013
10107,2055
10357,2504
7195,2951
7985,2907
8544,2345
3437,2232
7047,2523
2851,2558
5558,2033
9284,2695
1122,2877
1645,2323
5269,2050
2013,2079
5046,2928
2565,2603
7368,2374
5227,2599
6120,2450
2130,2856
10771,2700
10760,2614
3906,2313
8559,2832
9465,2636
5588,2171
7218,2464
8767,2095
7277,2748
7527,2506
7775,2442
7633,2464
9565,2457
4965,2644
8797,2863
1046,2426
4308,2047
10523,2282
4200,2855
5001,2849
9489,2518
10985,2736
1250,2567
4699,2965
7383,2547
9986,2226
7647,2547
10748,2118
3607,2342
7758,2964
1823,2154
10820,2155
1910,2701
8258,2314
2710,2111
7673,2583
2134,2212
6253,2485
3393,2741
10062,2700
9210,2928
4414,2840
4453,2966
8984,2690
3227,2345
2217,2734
7976,2392
9258,2338
7090,2620
4898,2544
10301,2132
4957,2492
9392,2684
1204,2990
6325,2231
5760,2016
9151,2038
5025,2014
4868,2579
3705,2956
2877,2882
9130,2528
2729,2552
6828,2713
8723,2264
5713,2521
3167,2786
5916,2205
8516,2617
7110,2304
4534,2614
3630,2955
6485,2432
5090,2395
7395,2410
9736,2394
1018,2481
9603,2721
10004,2389
10845,2180
1046,2092
6894,2732
10112,2340
8070,2645
6704,2818
10751,2776
6807,2014
1485,2202
2554,2079
1475,2213
8720,2883
6882,2336
9874,2418
9701,2385
1646,2456
9627,2260
8960,2791
6425,2514
6962,2506
7552,2897
10328,2639
6585,2262
9324,2701
5427,2049
3404,2519
4389,2793
10891,2489
3208,2173
2107,2840
1114,2911
7540,2580
7827,2804
2912,2363
1704,2243
1172,2211
10468,2227
1183,2972
8356,2144
5019,2687
6903,2775
2064,2490
5481,2670
10233,2695
7150,2009
10192,2830
1767,2828
2601,2189
8286,2847
1285,2543
4975,2062
1333,2521
2349,2614
2353,2140
1483,2041
3650,2264
4391,2843
3779,2572
3099,2050
4217,2110
10182,2284
1229,2508
2670,2992
10656,2337
5614,2979
6786,2058
4051,2555
8958,2192
5082,2122
10469,2888
1180,2895
4097,2464
6617,2414
7898,2575
5559,2476
10652,2570
4594,2739
2653,2948
10672,2371
6417,2920
8206,2308
4279,2195
8992,2671
10939,2471
6701,2096
2494,2162
4046,2724
7860,2329
6085,2464
5493,2934
4349,2477
5639,2327
9898,2635
10711,2264
9387,2524
10632,2341
5544,2291
6758,2778
2709,2752
5180,2010
2609,2914
10868,2201
3160,2029
9551,2015
8747,2687
10968,2293
8321,2345
1366,2454
8522,2691
8751,2251
6568,2378
2933,2959
6246,2952
4719,2577
1561,2523
7713,2228
10757,2504
5272,2663
5643,2875
10112,2530
10106,2970
1902,2129
1575,2333
8669,2750
5086,2427
3779,2121
7862,2821
1744,2431
4982,2062
1465,2531
6974,2857
10392,2330
7823,2004
4025,2590
1027,2443
10535,2066
1601,2430
8263,2907
7524,2563
5352,2535
4444,2759
8719,2563
9872,3000
3412,2822
6354,2258
1585,2045
2643,2813
4597,2119
8936,2558
2378,2426
3836,2132
5350,2767
9242,2840
5929,2885
6180,2594
8638,2674
10582,2478
6076,2028
10020,2913
8410,2620
8076,2239
7306,2731
6429,2584
5743,2301
6013,2015
8163,2723
6242,2473
2241,2411
6076,2696
5862,2961
6248,2864
1064,2590
8485,2191
9023,2254
6650,2077
4756,2117
10040,2883
9730,2977
3338,2044
8886,2902
4223,2492
3484,2086
9444,2635
1465,2962
5630,2371
5298,2143
5791,2173
6234,2807
7562,2726
2438,2451
3848,2757
5118,2819
3024,2226
1719,2972
1897,2953
1924,2580
2567,2685
2764,2610
4110,2158
8327,2530
3011,2477
2828,2099
8771,2648
6098,2267
7309,2867
5508,2640
2417,2906
6335,2370
4615,2988
10287,2998
4217,2219
4675,2341
3364,2892
5946,2816
8625,2945
1041,2314
4591,2382
7084,2031
2386,2575
3206,2127
10364,2416
2529,2598
1818,2147
1878,2031
8575,2239
6606,2609
10330,2821
4131,2821
7754,2312
3370,2198
8622,2841
10574,2420
9380,2262
2831,2852
6865,2448
10067,2247
3627,2820
3144,2732
7509,2262
4153,2445
9861,2042
8769,2554
5414,2420
1828,2263
8322,2887
3921,2092
3339,2514
5326,2675
2367,2349
6486,2590
10741,2690
2855,2586
9687,2461
3027,2899
1879,2753
9539,2919
5526,2152
3952,2304
8174,2683
2217,2892
10947,2525
5200,2669
8880,2931
5837,2181
3802,2428
10839,2824
5313,2982
4844,2221
5095,2668
10573,2623
3198,2847
4582,2044
3976,2777
9152,2207
4783,2356
4416,2538
3726,2713
6312,2830
2702,2015
8602,2199
5530,2499
4052,2938
2570,2548
7531,2442
3956,2880
1752,2505
2563,2153
9936,2555
10998,2010
7674,2460
8288,2937
5891,2001
5065,2362
3262,2935
5955,2516
7288,2330
4191,2018
9434,2673
4981,2385
3120,2976
5526,2852
2394,2738
4499,2517
5032,2249
10703,2340
1582,2998
4666,2325
6031,2469
5546,2340
9911,2723
1801,2104
7646,2112
9339,2927
10411,2918
1455,2007
2945,2171
1963,2138
1589,2883
9163,2058
7869,2412
10469,2740
5249,2744
6338,2075
8406,2207
6682,2125
9215,2876
4653,2072
6111,2045
1632,2186
2556,2000
9418,2851
7290,2367
5266,2219
8935,2576
9969,2279
7165,2525
6533,2683
8541,2076
8052,2596
8487,2217
10008,2835
8992,2970
4100,2039
3731,2863
7806,2157
6199,2247
9062,2240
3353,2569
6226,2621
1304,2060
9616,2853
7786,2833
2530,2244
3779,2378
5048,2112
5578,2312
4854,2057
7245,2578
1199,2133
9825,2309
8674,2906
5944,2247
8187,2019
2161,2401
9186,2957
4027,2065
8668,2709
10669,2196
2240,2809
2895,2234
3545,2580
4575,2819
5149,2172
6626,2768
9833,2402
4561,2355
10567,2021
6772,2090
6150,2802
9044,2767
8296,2930
1361,2423
7231,2539
4248,2960
10936,2064
4897,2933
9744,2742
4314,2645
9535,2940
9748,2556
4674,2056
4143,2370
5932,2796
6860,2230
2493,2093
10172,2231
10677,2436
2845,2485
2338,2711
3704,2465
9980,2739
7803,2410
7888,2877
5062,2583
2152,2320
2759,2247
2114,2128
4231,2807
10604,2936
7425,2827
8391,2189
3309,2879
3237,2111
4408,2928
1150,2936
7112,2315
8589,2677
9788,2854
1415,2861
6077,2678
6809,2225
5877,2515
10331,2654
1994,2238
4986,2637
2160,2070
3752,2267
9092,2710
1066,2198
2324,2543
7082,2758
2666,2796
3198,2323
7481,2332
10345,2669
8188,2135
4133,2339
8616,2048
2112,2530
4680,2342
4676,2719
6130,2585
2213,2325
5474,2664
3708,2928
8962,2036
2986,2573
7085,2448
1251,2092
9355,2928
5668,2538
2391,2359
2367,2616
3450,2455
9006,2942
7043,2847
9851,2848
5958,2540
1907,2429
3438,2155
10079,2258
2837,2394
7937,2859
6734,2381
4453,2462
4384,2546
3434,2398
9190,2891
8851,2949
6135,2450
1868,2085
6430,2177
10574,2043
8023,2790
1555,2337
7800,2752
6939,2930
8138,2445
1900,2123
6577,2112
8565,2868
5042,2886
4406,2681
9176,2112
1214,2100
1606,2838
6253,2414
8679,2612
1562,2224
1150,2635
7579,2924
10028,2238
1687,2836
4015,2535
9774,2513
7365,2434
4847,2793
9524,2365
7070,2626
3976,2849
7659,2036
8929,2367
1583,2716
4937,2795
3152,2047
8094,2341
5278,2031
5090,2021
8776,2288
3780,2205
3118,2046
6353,2623
9564,2182
10348,2706
7535,2345
7227,2249
3484,2150
1465,2045
4680,2048
10627,2968
4404,2541
1649,2710
3363,2041
4120,2610
4155,2289
8280,2788
2449,2072
8860,2509
2461,2727
3297,2124
5933,2000
5731,2217
10840,2186
6553,2657
6629,2047
6984,2162
1736,2672
2417,2532
10280,2422
6460,2696
6352,2057
8612,2175
7762,2719
7918,2852
9216,2861
2717,2209
2350,2876
4715,2905
4859,2718
5966,2497
2968,2439
8059,2369
4617,2244
6227,2345
3960,2793
10142,2222
6703,2721
10726,2052
3498,2254
7436,2863
1335,2426
7077,2285
3320,2081
9159,2466
7828,2984
4861,2833
6278,2447
7928,2683
9152,2433
6657,2725
9260,2209
10446,2338
4082,2791
5081,2412
3575,2199
4536,2249
8076,2096
7076,2811
2376,2632
10564,2265
2179,2101
4325,2560
4728,2908
4066,2620
5261,2181
8815,2535
5452,2474
4724,2185
2869,2283
1323,2903
7641,2674
2678,2144
7502,2133
4359,2500
3587,2248
9934,2686
2500,2127
9247,2209
1649,2606
8221,2109
7407,2298
4366,2314
4165,2584
7918,2961
4011,2008
9353,2556
6843,2123
10855,2113
7400,2103
2185,2634
7930,2964
5754,2429
6962,2218
6922,2016
7908,2605
7085,2122
10983,2920
3685,2764
4431,2399
9083,2158
8990,2502
7494,2921
9322,2703
10079,2372
5856,2166
1274,2767
3362,2624
3956,2400
7338,2352
1039,2104
4155,2417
3783,2492
5972,2916
8815,2543
1168,2679
5181,2285
10639,2565
2858,2727
5957,2010
7588,2971
6662,2777
8900,2872
1550,2817
9558,2672
7165,2855
8139,2484
1094,2493
9969,2230
6302,2656
7644,2218
6471,2194
5897,2702
9666,2626
4309,2963
1037,2594
7746,2166
2996,2200
1571,2743
2018,2497
8200,2089
7521,2703
6230,2346
4862,2853
7172,2739
2446,2500
4514,2625
4605,2107
5583,2850
10996,2959
1711,2913
3955,2416
9616,2619
10504,2672
1631,2170
9370,2121
7591,2841
1275,2000
8585,2952
1697,2210
1625,2536
7361,2748
7073,2728
9981,2432
2940,2766
1490,2687
7838,2850
4468,2718
8068,2643
6487,2837
10402,2107
8265,2859
5292,2161
8394,2559
7937,2548
3208,2111
10360,2098
9787,2218
7266,2294
9345,2799
1549,2853
9345,2291
5378,2135
7277,2966
5449,2192
2590,3000
5407,2425
4301,2203
6726,2203
5121,2074
2527,2034
6629,2169
3795,2360
9660,2798
1075,2724
5148,2188
2404,2456
9719,2177
8042,2186
2892,2922
10637,2815
7426,2405
3812,2941
3452,2470
10874,2902
6470,2419
1489,2524
2649,2721
6709,2588
5336,2239
9032,2531
4403,2781
2708,2655
3053,2286
1457,2706
1448,2784
10533,2841
2096,2852
4688,2660
4385,2727
1239,2763
5585,2376
9127,2542
2139,2312
2778,2130
3633,2888
2765,2407
10040,2919
9910,2380
5578,2581
3404,2232
8284,2472
2681,2656
6126,2172
5804,2010
7032,2184
8522,2553
10065,2268
10089,2014
3557,2303
5353,2816
2255,2250
10555,2291
8927,2121
9062,2445
1032,2082
8432,2591
4960,2154
6352,2931
4617,2203
7878,2235
9037,2944
1983,2568
4026,2301
3566,2186
10810,2071
10640,2831
2154,2152
1052,2643
1116,2542
4405,2553
1174,2015
10954,2716
1352,2689
6724,2408
8215,2703
6713,2621
4887,2703
9443,2023
6423,2834
3341,2016
10481,2868
10643,2259
3777,2705
9207,2513
2337,2286
9996,2374
6242,2306
7641,2373
10609,2521
8893,2020
2295,2505
10794,2170
9721,2279
8806,2527
4912,2044
7871,2324
5289,2061
1431,2358
10203,2747
4123,2089
4877,2828
5232,2509
3703,2343
7599,2675
10523,2079
9384,2816
1597,2933
5728,2827
1523,2245
9025,2835
3830,2096
2589,2718
10803,2532
5448,2368
2424,2957
7141,2742
4959,2132
8381,2862
5864,2112
8968,2020
3443,2200
7920,2534
1889,2776
2757,2338
8122,2231
10787,2667
9981,2826
5199,2234
7814,2944
1040,2898
7711,2300
4660,2293
7352,2930
4144,2283
9130,2769
8438,2463
1227,2307
7569,2578
3059,2706
9885,2575
10107,2922
4724,2937
2174,2098
4557,2749
9017,2577
6492,2336
7566,2312
8056,2378
10421,2240
2115,2542
5589,2649
4009,2008
5873,2333
2998,2479
8647,2609
1135,2555
1060,2207
5075,2046
5821,2235
2066,2397
4729,2166
10922,2408
3975,2258
7476,2482
4221,2433
7155,2585
7229,2161
9557,2345
4883,2483
5407,2104
2837,2826
2755,2762
4721,2552
5476,2733
2034,2378
5698,2103
5565,2072
7934,2152
9698,2739
6933,2878
2979,2615
2194,2936
10194,2912
1763,2689
5587,2976
8853,2269
4723,2286
10385,2477
3171,2393
5630,2628
4882,2050
7626,2238
4646,2310
3703,2832
3141,2633
8861,2240
4815,2977
1665,2881
8407,2851
9450,2091
8013,2022
10928,2816
3296,2197
8482,2820
7418,2558
6972,2493
1113,2339
9443,2062
1564,2258
1777,2594
9203,2261
4003,2198
3947,2376
1285,2653
5403,2475
2228,2969
2174,2849
1846,2654
3865,2267
9468,2164
1986,2056
5681,2185
2047,2047
4031,2350
7090,2497
2791,2887
2562,2364
5391,2461
9297,2370
10851,2171
9699,2540
4953,2353
10921,2367
9039,2677
9665,2567
4442,2472
6862,2875
3722,2880
8152,2835
4108,2384
1086,2339
8603,2526
3107,2050
2099,2825
5531,2738
4764,2217
9759,2236
10685,2130
6779,2028
2915,2112
6856,2964
3947,2826
9482,2097
6285,2389
2018,2500
3955,2519
10677,2933
8013,2544
10482,2105
6819,2591
5383,2418
4171,2669
3054,2915
8787,2604
1464,2587
9057,2764
10116,2541
8713,2753
1774,2438
4231,2365
10639,2078
2481,2211
9666,2327
5505,2552
7108,2332
10565,2591
7265,2448
5739,2404
3149,2642
1869,2730
1229,2305
10657,2538
7296,2344
2514,2982
8563,2199
3824,2210
4771,2016
10444,2401
5392,2535
10309,2563
8809,2662
7663,2120
9282,2464
7330,2647
8606,2004
5096,2594
5754,2556
8183,2154
9308,2913
1912,2619
10793,2356
10429,2031
9830,2928
1296,2225
4599,2058
3364,2599
6735,2373
3076,2161
9936,2268
1987,2977
6613,2331
5346,2516
2136,2814
2418,2501
2403,2825
9383,2606
7500,2638
1446,2565
8463,2993
8168,2759
9670,2884
7693,2868
4283,2632
7664,2728
3779,2368
3028,2242
3943,2952
5281,2879
4851,2552
2559,2895
3065,2837
9276,2666
1457,2074
1793,2408
5486,2573
6869,2288
8199,2945
2991,2531
7533,2977
7922,2112
10187,2099
5491,2696
10715,2838
6355,2635
9484,2436
10019,2529
3217,2086
1894,2252
9833,2327
2081,2867
1719,2560
2059,2901
5109,2875
10875,2463
4427,2076
3078,2749
2492,2452
5745,2612
3527,2440
10453,2751
6097,2395
8026,2161
1550,2237
3095,2213
1589,2839
4235,2661
2047,2773
4399,2638
9597,2020
4965,2544
1942,2699
6994,2420
10701,2916
10272,2925
8509,2760
4988,2947
2858,2179
10284,2885
9781,2609
7833,2041
1750,2040
9325,2555
5196,2661
7025,2864
6332,2661
8909,2239
10348,2487
9849,2783
3388,2396
3296,2250
3837,2790
2378,2861
1359,2084
8447,2383
3605,2896
9305,2884
6956,2130
4348,2032
4889,2260
9037,2771
5110,2749
7496,2960
7616,2623
5610,2122
2040,2366
4541,2125
7616,2033
2432,2452
5950,2751
3909,2381
3298,2876
9027,2512
8375,2461
1133,2557
1856,2496
6689,2415
2120,2123
3350,2148
8960,2099
2401,3000
9160,2906
9348,2644
6123,2245
8195,2286
2118,2046
8607,2855
1051,2129
4442,2300
8743,2825
9081,2637
8529,2294
6079,2527
7907,2946
5147,2172
7181,2002
2987,2346
4636,2741
4544,2116
3858,2381
9211,2897
8193,2063
1729,2126
2765,2245
3173,2055
4814,2069
9609,2922
1594,2313
2216,2118
1880,2292
3222,2382
6861,2101
5985,2923
10243,2669
8668,2994
1906,2520
8963,2184
9637,2565
7084,2051
6148,2452
5857,2088
6785,2960
4539,2687
1144,2471
6679,2088
9695,2013
7615,2491
3855,2812
4908,2613
5203,2702
8432,2649
6834,2231
5033,2774
1888,2012
10877,2464
8492,2930
5191,2886
10677,2288
7139,2362
8335,2615
8945,2544
6899,2193
9666,2777
2343,2020
1556,2724
3438,2647
6457,2755
5745,2530
5546,2090
2477,2422
8152,2483
9433,2244
9657,2962
2860,2185
2170,2109
7216,2407
7596,2930
7284,2771
3616,2581
7006,2437
4933,2413
2368,2082
7387,2031
5647,2780
10147,2724
10318,2579
8725,2594
10164,2772
7678,2738
6201,2255
8881,2698
2298,2120
4683,2278
6178,2682
2833,2392
2281,2346
8617,2828
5556,2296
10134,2983
8240,2005
9836,2838
7191,2448
2660,2833
4963,2068
8377,2775
2505,2381
2076,2180
9279,2521
2053,2316
4553,2771
6623,2267
2361,2112
1076,2583
2014,2063
1446,2521
6971,2419
10560,2037
7831,2629
4599,2300
5097,2190
8537,2677
8121,2355
10412,2047
3598,2731
6404,2759
2206,2169
8630,2373
7157,2667
9946,2745
3856,2851
10090,2061
1725,2104
9478,2380
9302,2455
2118,2585
9980,2467
10480,2965
7455,2694
2337,2000
2243,2356
9299,2471
1213,2674
8018,2694
1184,2271
9059,2687
7606,2277
6338,2001
10428,2516
6626,2430
2038,2405
10458,2391
4232,2996
4090,2766
9416,2323
8164,2088
7070,2026
6795,2457
9928,2974
9942,2476
4966,2100
3234,2043
2581,2699
1816,2209
4114,2140
6255,2846
7648,2032
9454,2598
10172,2218
6740,2861
3178,2175
7790,2321
5572,2096
10910,2790
6179,2590
8187,2751
10779,2877
4265,2541
9244,2560
10399,2718
9801,2225
1641,2615
6331,2719
2339,2632
3347,2833
3562,2680
8305,2885
6015,2747
5162,2935
5817,2413
8348,2132
2986,2639
4003,2747
10802,2004
7134,2452
2557,2106
7750,2751
10011,2271
4715,2814
7841,2840
6756,2932
9190,2836
7384,2857
2661,2995
9867,2584
4334,2390
3560,2567
8121,2044
1111,2863
10242,2885
5336,2739
10562,2583
6818,2102
3751,2815
8150,2134
10216,2609
7498,2861
4593,2583
2410,2348
1696,2137
10386,2101
1783,2089
2912,2058
5359,2838
9735,2403
8002,2340
9781,2272
8958,2787
6225,2434
9372,2471
1426,2830
1279,2070
1330,2751
6394,2504
2721,2327
10323,2142
4000,2543
9800,2430
7026,2282
2720,2970
5487,2682
3949,2244
5013,2425
3866,2075
6913,2298
10490,2703
8862,2101
9656,2266
9102,2226
3327,2693
6168,2270
10801,2569
1929,2413
3315,2902
8406,2684
7179,2756
9941,2438
5716,2972
9106,2838
3953,2094
6550,2557
9085,2371
9880,2970
5901,2941
4128,2156
4503,2268
4852,2438
6893,2009
9364,2171
7323,2361
2595,2829
